CP001733.1,NC_015183.1,NC_018679.1,NC_017196.2,AAJM01,NC_008542.1,NC_002696.2,ATLH01,NZ_CP009976.1,ATLG01,NZ_CP009887.1,NC_002179.2,CP000312.1,NC_003910.7,NC_014230.1,AJKU01,CP002491.1,NC_012971.2,AE014075.1,NZ_CP009789.1,NC_015948.1,AFAO01,NZ_AP012544.1,NC_008054.1,NC_009004.1,NZ_CP009494.1,AZJX01,AZKB01,NC_004547.2,NC_007205.1,NC_005072.1,NC_007577.1,NC_008817.1,NC_007335.2,NC_005042.1,NC_008820.1,NC_005071.1,NC_008819.1,NC_017731.1,ASWV01,AZUG01,NC_012660.1,ANJD01,NC_014010.1,NC_008380.1,ATYQ01,NC_003911.12,NC_016810.1,NC_003197.1,NC_016856.1,NC_022569.1,NC_020528.1,NC_007712.1,NC_007795.1,CP000410.1,NC_003098.1,CP002888.1,NC_003888.3,JPOY01,NC_021058.1,NC_002754.1,ADXL01,NZ_CP006882.1,NC_009481.1,AAOK01,NC_005070.1,CP003184.1,NC_005835.1,NC_006461.1,AAZW01,NZ_CP009840.1
GU075905,-1.41063,-1.46767,-1.39238,-1.40127,-1.36863,-1.49968,-1.48052,-1.36887,-1.37048,-1.37003,-1.37004,-1.3886,-1.38638,-1.38021,-1.3719,-1.44873,-1.38299,-1.42262,-1.41998,-1.42211,-1.46141,-1.41599,-1.41873,-1.4203,-1.38655,-1.49937,-1.39977,-1.39888,-1.42103,-1.37459,-1.37843,-1.37739,-1.37867,-1.37675,-1.37508,-1.40591,-1.40824,-1.37606,-1.38755,-1.48978,-1.48882,-1.47429,-1.46563,-1.41385,-1.4807,-1.47984,-1.47729,-1.42811,-1.42845,-1.42842,-1.42771,-1.48405,-1.43371,-1.37282,-1.38006,-1.38023,-1.38007,-1.50819,-1.46134,-1.37547,-1.38088,-1.45119,-1.43753,-1.44201,-1.43489,-1.43652,-1.37785,-1.44896,-1.44964,-1.39346,-1.41147
GU071101,-1.4095,-1.46706,-1.39103,-1.39957,-1.36639,-1.49685,-1.48,-1.36632,-1.3672,-1.36792,-1.3673,-1.38715,-1.38553,-1.37858,-1.36948,-1.44777,-1.38015,-1.42219,-1.41883,-1.42206,-1.46219,-1.41436,-1.4173,-1.42054,-1.38369,-1.49898,-1.3982,-1.39776,-1.42027,-1.37288,-1.37628,-1.37599,-1.37716,-1.37546,-1.37463,-1.40541,-1.40882,-1.37515,-1.38585,-1.48885,-1.48838,-1.47391,-1.46525,-1.41285,-1.48016,-1.47951,-1.47594,-1.42649,-1.42696,-1.42714,-1.42643,-1.4836,-1.43283,-1.37064,-1.37813,-1.3782,-1.37792,-1.50712,-1.46053,-1.37426,-1.37989,-1.45109,-1.43797,-1.44304,-1.43489,-1.43675,-1.37472,-1.44857,-1.44881,-1.39379,-1.41071
GU071099,-1.40386,-1.46275,-1.38717,-1.39224,-1.36257,-1.49433,-1.47747,-1.36329,-1.36369,-1.36442,-1.36338,-1.38318,-1.38372,-1.3735,-1.36926,-1.44355,-1.37367,-1.41681,-1.41346,-1.41639,-1.46081,-1.41022,-1.41124,-1.41561,-1.37546,-1.4982,-1.3907,-1.38913,-1.41397,-1.36937,-1.37023,-1.37007,-1.37127,-1.36904,-1.36842,-1.40042,-1.40367,-1.36819,-1.3815,-1.4868,-1.48698,-1.46961,-1.4618,-1.40913,-1.47696,-1.47557,-1.4742,-1.42111,-1.42169,-1.42164,-1.4213,-1.47917,-1.42691,-1.36638,-1.3724,-1.37255,-1.37239,-1.50641,-1.45756,-1.37293,-1.37755,-1.44947,-1.43464,-1.43935,-1.43051,-1.43272,-1.37416,-1.44883,-1.44922,-1.38786,-1.40548
GU071100,-1.40942,-1.4669,-1.38826,-1.39991,-1.36887,-1.49795,-1.47663,-1.36774,-1.36801,-1.36689,-1.36908,-1.38639,-1.37724,-1.37208,-1.3689,-1.44591,-1.38322,-1.4228,-1.41848,-1.42172,-1.46075,-1.41467,-1.41655,-1.41652,-1.38363,-1.49742,-1.39182,-1.39303,-1.41932,-1.37569,-1.37284,-1.3743,-1.37446,-1.37477,-1.37102,-1.40189,-1.40786,-1.37437,-1.38413,-1.48727,-1.48735,-1.46967,-1.46266,-1.41357,-1.48217,-1.48073,-1.47522,-1.42352,-1.42404,-1.42396,-1.4229,-1.48305,-1.42918,-1.37269,-1.38231,-1.38231,-1.37709,-1.5086,-1.4581,-1.37535,-1.38117,-1.44883,-1.4355,-1.44062,-1.43515,-1.43663,-1.38152,-1.44969,-1.45051,-1.38965,-1.40808
AY939844,-1.39914,-1.46774,-1.38566,-1.38862,-1.34653,-1.49499,-1.47659,-1.34598,-1.34607,-1.3473,-1.34544,-1.3771,-1.35397,-1.36119,-1.35001,-1.44243,-1.36757,-1.41654,-1.41262,-1.41588,-1.46133,-1.40284,-1.41137,-1.41272,-1.3661,-1.49656,-1.3842,-1.38142,-1.41348,-1.35302,-1.35353,-1.35322,-1.35471,-1.3553,-1.35567,-1.39832,-1.40486,-1.35488,-1.37241,-1.48437,-1.48457,-1.47122,-1.46672,-1.40772,-1.48075,-1.48101,-1.47663,-1.41833,-1.41913,-1.4191,-1.41847,-1.48473,-1.42496,-1.35276,-1.36638,-1.36657,-1.36671,-1.50096,-1.46176,-1.35286,-1.35741,-1.44887,-1.43491,-1.44125,-1.43233,-1.43195,-1.35939,-1.44645,-1.44639,-1.38667,-1.40092
GU071103,-1.40359,-1.46548,-1.38604,-1.3933,-1.35774,-1.49543,-1.47764,-1.35705,-1.35724,-1.35864,-1.35708,-1.38285,-1.37361,-1.36801,-1.36115,-1.44251,-1.37249,-1.41494,-1.41199,-1.41418,-1.46253,-1.41078,-1.41104,-1.41366,-1.37365,-1.49861,-1.38949,-1.38793,-1.41325,-1.36326,-1.36546,-1.36625,-1.36667,-1.36476,-1.3635,-1.40033,-1.40436,-1.36434,-1.37868,-1.486,-1.48663,-1.46995,-1.46282,-1.40908,-1.47804,-1.47862,-1.47516,-1.41925,-1.41993,-1.41991,-1.41929,-1.48168,-1.42712,-1.36184,-1.37078,-1.37093,-1.36897,-1.50561,-1.4596,-1.36523,-1.371,-1.44836,-1.43317,-1.43963,-1.43145,-1.43113,-1.37028,-1.44818,-1.4481,-1.38855,-1.40281
GU071102,-1.40967,-1.46765,-1.39105,-1.39856,-1.36522,-1.49648,-1.47688,-1.36516,-1.36694,-1.36497,-1.36696,-1.38554,-1.37541,-1.37472,-1.36671,-1.45029,-1.38206,-1.42419,-1.4222,-1.42418,-1.46006,-1.41458,-1.41551,-1.41565,-1.38135,-1.49999,-1.39218,-1.39154,-1.42208,-1.37107,-1.37286,-1.37257,-1.37465,-1.37312,-1.37151,-1.40319,-1.40909,-1.37314,-1.38461,-1.4884,-1.48893,-1.47227,-1.46766,-1.41443,-1.47964,-1.47834,-1.47696,-1.42839,-1.4292,-1.42906,-1.42824,-1.48113,-1.4313,-1.36865,-1.38222,-1.3823,-1.37664,-1.50828,-1.45866,-1.37345,-1.37913,-1.45172,-1.43495,-1.44088,-1.43777,-1.43686,-1.37898,-1.45054,-1.44984,-1.39197,-1.40922
AY940168,-1.40664,-1.46924,-1.38924,-1.39533,-1.35899,-1.49784,-1.4799,-1.35958,-1.35981,-1.36061,-1.35943,-1.38369,-1.37608,-1.37074,-1.36276,-1.44688,-1.37574,-1.42022,-1.41672,-1.41997,-1.46259,-1.41428,-1.41644,-1.41705,-1.37758,-1.50047,-1.39441,-1.39278,-1.41854,-1.36765,-1.36864,-1.36769,-1.36844,-1.36827,-1.36634,-1.40543,-1.40819,-1.36766,-1.38112,-1.48919,-1.48915,-1.47548,-1.46756,-1.41129,-1.48283,-1.48214,-1.47866,-1.42429,-1.4249,-1.42491,-1.42424,-1.48558,-1.43118,-1.36144,-1.37377,-1.37397,-1.37286,-1.50618,-1.46364,-1.36731,-1.37215,-1.45128,-1.43853,-1.4437,-1.43487,-1.43629,-1.3671,-1.44965,-1.44966,-1.39165,-1.40736
GU071104,-1.40893,-1.4655,-1.38795,-1.40062,-1.3696,-1.49653,-1.47594,-1.37054,-1.37093,-1.36989,-1.37147,-1.38666,-1.37933,-1.3731,-1.36954,-1.44629,-1.38298,-1.42082,-1.41699,-1.41938,-1.46186,-1.41615,-1.41442,-1.41589,-1.38452,-1.49551,-1.39141,-1.39478,-1.4176,-1.37482,-1.37708,-1.37712,-1.37767,-1.37776,-1.37319,-1.40377,-1.40735,-1.37694,-1.38319,-1.48751,-1.48829,-1.46828,-1.4619,-1.41355,-1.48033,-1.47784,-1.4745,-1.42252,-1.42327,-1.42347,-1.42244,-1.48027,-1.42962,-1.37292,-1.38395,-1.38402,-1.3798,-1.5073,-1.45807,-1.37714,-1.38386,-1.44892,-1.4362,-1.44004,-1.43583,-1.43601,-1.38276,-1.45104,-1.45114,-1.38892,-1.40714
JX296113,-1.4047,-1.41621,-1.3942,-1.40909,-1.43135,-1.45294,-1.44737,-1.43436,-1.43599,-1.43567,-1.43527,-1.41678,-1.45864,-1.41993,-1.44038,-1.41098,-1.41622,-1.39941,-1.39885,-1.39906,-1.43092,-1.42216,-1.40412,-1.42017,-1.42635,-1.45984,-1.41279,-1.4132,-1.39312,-1.42243,-1.42636,-1.42716,-1.42675,-1.42315,-1.42183,-1.40919,-1.40713,-1.42297,-1.403,-1.45483,-1.4548,-1.41982,-1.41308,-1.40227,-1.42855,-1.42742,-1.43662,-1.39832,-1.3987,-1.39902,-1.39868,-1.42949,-1.40304,-1.42696,-1.41907,-1.4189,-1.41778,-1.49068,-1.41647,-1.43432,-1.44323,-1.42945,-1.41708,-1.41868,-1.41597,-1.4196,-1.42941,-1.45389,-1.45367,-1.4,-1.40112
DQ873690,-1.42109,-1.34029,-1.42862,-1.42045,-1.48286,-1.34812,-1.32826,-1.47927,-1.48223,-1.48187,-1.48017,-1.43248,-1.46191,-1.47267,-1.46737,-1.35153,-1.45215,-1.38075,-1.38132,-1.37978,-1.35155,-1.4424,-1.4079,-1.39576,-1.45463,-1.33265,-1.42904,-1.42858,-1.37836,-1.43121,-1.43959,-1.44133,-1.43912,-1.44476,-1.44001,-1.38921,-1.38697,-1.4436,-1.44155,-1.31432,-1.3148,-1.32025,-1.32711,-1.4015,-1.33179,-1.33157,-1.33632,-1.36732,-1.36717,-1.36749,-1.36741,-1.32934,-1.35201,-1.46149,-1.4417,-1.44161,-1.44429,-1.34506,-1.35366,-1.45733,-1.46943,-1.33948,-1.34431,-1.34611,-1.35292,-1.34453,-1.45944,-1.40152,-1.40363,-1.4419,-1.4046
EU272036,-1.41962,-1.33873,-1.4292,-1.42126,-1.48341,-1.34594,-1.32476,-1.47951,-1.48211,-1.48139,-1.48108,-1.42893,-1.4617,-1.47209,-1.46741,-1.35251,-1.45387,-1.38273,-1.38303,-1.38211,-1.35084,-1.44093,-1.41004,-1.39418,-1.4555,-1.32869,-1.42743,-1.4289,-1.38198,-1.43213,-1.43899,-1.43968,-1.43927,-1.44289,-1.43913,-1.3912,-1.38776,-1.44242,-1.44283,-1.31114,-1.31141,-1.32036,-1.32751,-1.4027,-1.32913,-1.32913,-1.33575,-1.36844,-1.36833,-1.36815,-1.36836,-1.32757,-1.355,-1.46171,-1.44464,-1.44455,-1.44444,-1.33939,-1.35185,-1.45891,-1.47175,-1.33946,-1.34424,-1.34536,-1.35273,-1.34389,-1.45887,-1.39906,-1.39868,-1.44513,-1.40771
EU272037,-1.42037,-1.33889,-1.4281,-1.42143,-1.48282,-1.34601,-1.32438,-1.47951,-1.48201,-1.48107,-1.48069,-1.43135,-1.46032,-1.47293,-1.46693,-1.35008,-1.45409,-1.38092,-1.38071,-1.37945,-1.35089,-1.44228,-1.40851,-1.39071,-1.45493,-1.32981,-1.42911,-1.42934,-1.37831,-1.43217,-1.43932,-1.44149,-1.43852,-1.44267,-1.44104,-1.38986,-1.38646,-1.44268,-1.4418,-1.31256,-1.31308,-1.31852,-1.32619,-1.40077,-1.33024,-1.32902,-1.33488,-1.36641,-1.3666,-1.36688,-1.3667,-1.32715,-1.35268,-1.4629,-1.4435,-1.44341,-1.44448,-1.34106,-1.35232,-1.45739,-1.47149,-1.33853,-1.34333,-1.34468,-1.35268,-1.34363,-1.45954,-1.40072,-1.40195,-1.44318,-1.40456
JQ762257,-1.41918,-1.33919,-1.4272,-1.41896,-1.48098,-1.3464,-1.32549,-1.47967,-1.48149,-1.48106,-1.47969,-1.43011,-1.46099,-1.47333,-1.46744,-1.35058,-1.45354,-1.38276,-1.38127,-1.38106,-1.35124,-1.44187,-1.40849,-1.39216,-1.45552,-1.32991,-1.42931,-1.42955,-1.37874,-1.43188,-1.43927,-1.44112,-1.4397,-1.44166,-1.44034,-1.3881,-1.38455,-1.44163,-1.44251,-1.314,-1.31344,-1.31784,-1.32737,-1.39904,-1.33031,-1.33056,-1.33636,-1.36859,-1.36867,-1.36886,-1.36881,-1.32747,-1.35255,-1.462,-1.44158,-1.44137,-1.44435,-1.34158,-1.35205,-1.45706,-1.47037,-1.33828,-1.34342,-1.34313,-1.35405,-1.34415,-1.45979,-1.402,-1.40269,-1.44183,-1.40406
KF475786,-1.42007,-1.33958,-1.42869,-1.42145,-1.48349,-1.34745,-1.32638,-1.4801,-1.48261,-1.48192,-1.48106,-1.42866,-1.46198,-1.47182,-1.46761,-1.35244,-1.45405,-1.38302,-1.38316,-1.38224,-1.35028,-1.44178,-1.40957,-1.39426,-1.45482,-1.33073,-1.42747,-1.42869,-1.38086,-1.43315,-1.4395,-1.44089,-1.439,-1.44239,-1.44061,-1.39104,-1.38766,-1.44175,-1.44222,-1.31327,-1.31312,-1.32062,-1.32733,-1.40324,-1.33043,-1.33012,-1.33708,-1.36872,-1.36876,-1.36863,-1.36873,-1.32824,-1.3554,-1.46231,-1.44427,-1.44419,-1.44349,-1.34373,-1.3541,-1.45825,-1.47157,-1.3414,-1.34471,-1.34626,-1.35429,-1.34507,-1.45938,-1.40081,-1.40047,-1.44541,-1.4065
KC862299,-1.42814,-1.40751,-1.42333,-1.41933,-1.45591,-1.45006,-1.42733,-1.45541,-1.4575,-1.45633,-1.45625,-1.41561,-1.46287,-1.45092,-1.45616,-1.4179,-1.44009,-1.41162,-1.40974,-1.41165,-1.41673,-1.43521,-1.42191,-1.40564,-1.43974,-1.43481,-1.42668,-1.42715,-1.41008,-1.43038,-1.43393,-1.43282,-1.43403,-1.42823,-1.42596,-1.39665,-1.39582,-1.42858,-1.43183,-1.42083,-1.42114,-1.40271,-1.40028,-1.41906,-1.4112,-1.41156,-1.4211,-1.41115,-1.41135,-1.41152,-1.411,-1.41033,-1.40911,-1.45062,-1.42117,-1.42115,-1.42225,-1.4527,-1.41245,-1.44234,-1.45054,-1.40733,-1.39399,-1.39567,-1.39232,-1.39569,-1.44049,-1.42817,-1.42837,-1.42758,-1.41858
KC862297,-1.42523,-1.42877,-1.41231,-1.41422,-1.43523,-1.47552,-1.45637,-1.4372,-1.43777,-1.43856,-1.43784,-1.40931,-1.45313,-1.43328,-1.439,-1.4353,-1.42621,-1.42172,-1.42105,-1.42137,-1.43612,-1.43091,-1.42428,-1.41846,-1.42816,-1.47392,-1.42085,-1.42111,-1.41497,-1.42401,-1.42574,-1.42567,-1.42518,-1.42086,-1.41791,-1.40839,-1.40705,-1.42109,-1.42016,-1.46232,-1.46357,-1.44014,-1.43166,-1.41886,-1.43999,-1.43989,-1.44887,-1.42428,-1.42454,-1.42454,-1.42404,-1.44013,-1.42499,-1.43609,-1.41263,-1.4126,-1.41374,-1.49376,-1.4315,-1.42748,-1.43526,-1.43607,-1.42074,-1.42262,-1.41795,-1.42311,-1.42888,-1.45159,-1.45176,-1.41465,-1.42192
KC862301,-1.42883,-1.40814,-1.42328,-1.41972,-1.45553,-1.45042,-1.428,-1.45569,-1.45646,-1.45661,-1.45581,-1.41597,-1.46273,-1.45147,-1.45608,-1.41911,-1.4404,-1.41329,-1.41146,-1.41324,-1.41639,-1.43553,-1.42253,-1.40681,-1.4394,-1.43543,-1.42665,-1.42714,-1.41051,-1.42965,-1.4334,-1.43218,-1.4336,-1.42808,-1.42567,-1.39696,-1.39599,-1.42862,-1.43233,-1.42196,-1.42221,-1.4038,-1.40069,-1.42035,-1.41223,-1.41258,-1.4219,-1.41241,-1.41269,-1.41265,-1.41218,-1.41116,-1.4095,-1.45081,-1.4221,-1.42205,-1.42244,-1.45327,-1.41263,-1.44103,-1.44991,-1.40846,-1.39476,-1.39585,-1.39393,-1.39638,-1.44032,-1.4298,-1.42973,-1.42795,-1.4184
KC862300,-1.42639,-1.42895,-1.41255,-1.41627,-1.43648,-1.4768,-1.45706,-1.43671,-1.4381,-1.438,-1.43772,-1.40957,-1.45212,-1.43338,-1.43915,-1.43547,-1.42708,-1.42219,-1.42074,-1.42177,-1.4361,-1.43035,-1.4244,-1.41954,-1.42857,-1.47509,-1.42069,-1.42068,-1.41478,-1.42445,-1.42558,-1.42511,-1.42467,-1.42049,-1.41769,-1.40943,-1.40819,-1.42002,-1.4191,-1.464,-1.46422,-1.44272,-1.43271,-1.42021,-1.44051,-1.44076,-1.45065,-1.42359,-1.42393,-1.4239,-1.42339,-1.44154,-1.42359,-1.43627,-1.41235,-1.41236,-1.41268,-1.49614,-1.43304,-1.42748,-1.43474,-1.43749,-1.42224,-1.42418,-1.41987,-1.42509,-1.42835,-1.45251,-1.45234,-1.4147,-1.42181
KC862298,-1.4261,-1.4289,-1.41249,-1.41672,-1.43609,-1.47628,-1.45584,-1.43753,-1.43817,-1.43861,-1.43779,-1.409,-1.4531,-1.43399,-1.43882,-1.43531,-1.42693,-1.42264,-1.42119,-1.42231,-1.43578,-1.42976,-1.42451,-1.42013,-1.42773,-1.47437,-1.42103,-1.42085,-1.41452,-1.42549,-1.42565,-1.42519,-1.42456,-1.42083,-1.41822,-1.40952,-1.40821,-1.42016,-1.41938,-1.4634,-1.46407,-1.44243,-1.43294,-1.42037,-1.44033,-1.44075,-1.45173,-1.42425,-1.42457,-1.42448,-1.4241,-1.44137,-1.42394,-1.4368,-1.41252,-1.41248,-1.41314,-1.49675,-1.43292,-1.42673,-1.43428,-1.438,-1.42235,-1.42504,-1.42036,-1.42598,-1.4287,-1.45334,-1.4534,-1.41446,-1.42257
FN594518,-1.41886,-1.37726,-1.42018,-1.42408,-1.47142,-1.40561,-1.3879,-1.47092,-1.47289,-1.47407,-1.47144,-1.42578,-1.46888,-1.45532,-1.46274,-1.39513,-1.44563,-1.39463,-1.39332,-1.39439,-1.38743,-1.44367,-1.41131,-1.40381,-1.44832,-1.38611,-1.4323,-1.43107,-1.3883,-1.43133,-1.44014,-1.44039,-1.44133,-1.43952,-1.43659,-1.39438,-1.39415,-1.43945,-1.43006,-1.38026,-1.38086,-1.36415,-1.36374,-1.40862,-1.38193,-1.38264,-1.38841,-1.39695,-1.39698,-1.39703,-1.39687,-1.37889,-1.39091,-1.45566,-1.43096,-1.4309,-1.43166,-1.40417,-1.38285,-1.45654,-1.46567,-1.38179,-1.37441,-1.37836,-1.37587,-1.37585,-1.45474,-1.42924,-1.42997,-1.42432,-1.40782
KJ409772,-1.41798,-1.42986,-1.39584,-1.40786,-1.42255,-1.475,-1.46016,-1.42491,-1.42683,-1.42583,-1.42663,-1.40711,-1.4464,-1.41379,-1.42556,-1.43008,-1.4129,-1.40976,-1.40728,-1.40884,-1.43858,-1.42414,-1.40981,-1.41296,-1.41401,-1.47525,-1.41397,-1.41357,-1.40142,-1.41523,-1.42083,-1.42077,-1.41956,-1.41183,-1.40785,-1.39454,-1.3953,-1.41257,-1.40102,-1.46493,-1.46661,-1.43132,-1.42101,-1.40723,-1.44397,-1.44163,-1.44926,-1.41596,-1.4167,-1.41663,-1.41601,-1.4464,-1.41981,-1.42268,-1.39885,-1.39889,-1.39877,-1.5005,-1.42743,-1.42452,-1.43223,-1.43151,-1.41528,-1.4179,-1.41088,-1.41594,-1.41824,-1.45366,-1.45392,-1.39133,-1.40546
GU557055,-1.41323,-1.45574,-1.3841,-1.40976,-1.39331,-1.49477,-1.47612,-1.39096,-1.39171,-1.39151,-1.39092,-1.4002,-1.4146,-1.38702,-1.3917,-1.44001,-1.39509,-1.41705,-1.41266,-1.41627,-1.45698,-1.42322,-1.41401,-1.41734,-1.3996,-1.49379,-1.41045,-1.40999,-1.41153,-1.39622,-1.40244,-1.40279,-1.40235,-1.3993,-1.3943,-1.40575,-1.40867,-1.39851,-1.38979,-1.48516,-1.48476,-1.46116,-1.4524,-1.40565,-1.47188,-1.47161,-1.47062,-1.41993,-1.42087,-1.42077,-1.41977,-1.47445,-1.4273,-1.39287,-1.38986,-1.38979,-1.38652,-1.5089,-1.44824,-1.40119,-1.40755,-1.44938,-1.43446,-1.43957,-1.43414,-1.43482,-1.39591,-1.45126,-1.45132,-1.38957,-1.4067
KF614509,-1.41647,-1.34811,-1.41816,-1.41537,-1.47066,-1.38296,-1.36653,-1.47,-1.47102,-1.4723,-1.46994,-1.42277,-1.46579,-1.45953,-1.46353,-1.37942,-1.44531,-1.39112,-1.39021,-1.3908,-1.37301,-1.44024,-1.40776,-1.39772,-1.44775,-1.37506,-1.42539,-1.42508,-1.38622,-1.43306,-1.4384,-1.43976,-1.43947,-1.4392,-1.43478,-1.39539,-1.3907,-1.43991,-1.43224,-1.36591,-1.36505,-1.36019,-1.35942,-1.4016,-1.34617,-1.34842,-1.37142,-1.38751,-1.38759,-1.38753,-1.38722,-1.34642,-1.38338,-1.45683,-1.43073,-1.43063,-1.43399,-1.39202,-1.36473,-1.45397,-1.46481,-1.37922,-1.37288,-1.3732,-1.37265,-1.37297,-1.45047,-1.41558,-1.4161,-1.4263,-1.40965
KM199770,-1.43199,-1.39209,-1.4171,-1.40955,-1.44288,-1.42355,-1.42154,-1.45638,-1.45901,-1.45777,-1.45797,-1.40702,-1.46714,-1.44591,-1.45357,-1.42418,-1.43182,-1.41239,-1.4122,-1.41224,-1.39956,-1.44135,-1.41512,-1.41001,-1.43607,-1.42558,-1.4161,-1.41599,-1.40898,-1.43102,-1.43351,-1.43465,-1.43386,-1.42581,-1.42398,-1.39543,-1.39406,-1.42708,-1.4307,-1.42759,-1.42881,-1.41257,-1.40122,-1.41934,-1.39221,-1.39205,-1.42337,-1.41724,-1.41764,-1.41777,-1.41735,-1.3929,-1.42622,-1.44308,-1.41853,-1.41852,-1.41603,-1.45785,-1.41175,-1.44199,-1.44897,-1.41819,-1.39964,-1.39817,-1.39192,-1.39987,-1.43852,-1.44979,-1.44998,-1.40419,-1.42828
KM581061,-1.42239,-1.34444,-1.44342,-1.42702,-1.48561,-1.35562,-1.33293,-1.48367,-1.48482,-1.48522,-1.48514,-1.4314,-1.46207,-1.4805,-1.46585,-1.36613,-1.45792,-1.3903,-1.39057,-1.39006,-1.34287,-1.44509,-1.41593,-1.40275,-1.45629,-1.33351,-1.4308,-1.43107,-1.39237,-1.43115,-1.43939,-1.43962,-1.4401,-1.44327,-1.4415,-1.40811,-1.40657,-1.44326,-1.45135,-1.33834,-1.33811,-1.34791,-1.35041,-1.40895,-1.33742,-1.33824,-1.33433,-1.37999,-1.38067,-1.3809,-1.38075,-1.3311,-1.37246,-1.46245,-1.44447,-1.4444,-1.44768,-1.33973,-1.34704,-1.45821,-1.47086,-1.36731,-1.36378,-1.36142,-1.36882,-1.36438,-1.46003,-1.39175,-1.39119,-1.45482,-1.41784
KC677662,-1.4041,-1.36555,-1.40753,-1.40782,-1.45741,-1.38964,-1.39506,-1.46009,-1.46251,-1.46131,-1.46097,-1.42645,-1.46276,-1.44665,-1.45458,-1.36697,-1.43565,-1.37243,-1.37243,-1.37302,-1.38508,-1.43433,-1.39913,-1.40787,-1.44104,-1.39834,-1.41884,-1.41845,-1.3699,-1.43097,-1.43501,-1.43773,-1.43691,-1.43715,-1.43496,-1.40892,-1.40827,-1.43745,-1.42201,-1.39342,-1.39356,-1.3728,-1.3664,-1.3916,-1.37442,-1.37418,-1.38617,-1.36612,-1.36679,-1.36661,-1.36633,-1.37588,-1.37397,-1.4453,-1.42891,-1.42882,-1.43293,-1.42621,-1.37157,-1.45181,-1.46128,-1.40069,-1.39186,-1.39179,-1.39261,-1.39208,-1.44394,-1.43691,-1.43713,-1.42071,-1.39599
KC911856,-1.40439,-1.40086,-1.39087,-1.39884,-1.43079,-1.44219,-1.43487,-1.42974,-1.42935,-1.43049,-1.42889,-1.4101,-1.44777,-1.41118,-1.4342,-1.38767,-1.41646,-1.37183,-1.36942,-1.37169,-1.42576,-1.42468,-1.39708,-1.40992,-1.42162,-1.44609,-1.40948,-1.4095,-1.37255,-1.41661,-1.42016,-1.41945,-1.42063,-1.41717,-1.41581,-1.39315,-1.39368,-1.41648,-1.39517,-1.43202,-1.43328,-1.40026,-1.39119,-1.38811,-1.41328,-1.41286,-1.42116,-1.37523,-1.37523,-1.37508,-1.37472,-1.4185,-1.38295,-1.42229,-1.41013,-1.41,-1.41209,-1.47294,-1.40571,-1.43058,-1.43797,-1.41105,-1.39987,-1.40054,-1.3984,-1.40033,-1.42128,-1.44878,-1.44824,-1.3966,-1.3829
KC911857,-1.40437,-1.40088,-1.39085,-1.39878,-1.43078,-1.44216,-1.43483,-1.42968,-1.42928,-1.43046,-1.42886,-1.41009,-1.44773,-1.41114,-1.43412,-1.38771,-1.41642,-1.3718,-1.36941,-1.37165,-1.42575,-1.42458,-1.39704,-1.40997,-1.42157,-1.44607,-1.40951,-1.40956,-1.37253,-1.4166,-1.42011,-1.41942,-1.42058,-1.41713,-1.41577,-1.39314,-1.39366,-1.41641,-1.39518,-1.43199,-1.43323,-1.40031,-1.39114,-1.38802,-1.41326,-1.41281,-1.4211,-1.37522,-1.37522,-1.37507,-1.3747,-1.41847,-1.38291,-1.42226,-1.41014,-1.41001,-1.41207,-1.47292,-1.40569,-1.43059,-1.43793,-1.41104,-1.39984,-1.40051,-1.39844,-1.40036,-1.42126,-1.44873,-1.44821,-1.3966,-1.3829
KJ802832,-1.39267,-1.43565,-1.38268,-1.39036,-1.39233,-1.47521,-1.46718,-1.39617,-1.39579,-1.39658,-1.39572,-1.40387,-1.42278,-1.37884,-1.40298,-1.40698,-1.3868,-1.37969,-1.3757,-1.37932,-1.44416,-1.41813,-1.39508,-1.4127,-1.39354,-1.48069,-1.39504,-1.39394,-1.38245,-1.39519,-1.4011,-1.40209,-1.40322,-1.3997,-1.39832,-1.40748,-1.40863,-1.39944,-1.37724,-1.46948,-1.47175,-1.43658,-1.42617,-1.39096,-1.45431,-1.4544,-1.4551,-1.38367,-1.38464,-1.38457,-1.38445,-1.45916,-1.39994,-1.38807,-1.39567,-1.3957,-1.39372,-1.50184,-1.43271,-1.40938,-1.41606,-1.44004,-1.42418,-1.42779,-1.42467,-1.42593,-1.39899,-1.45203,-1.45038,-1.38964,-1.38331
AB426868,-1.39959,-1.41406,-1.38488,-1.39238,-1.41426,-1.46672,-1.45653,-1.41504,-1.41521,-1.4157,-1.41355,-1.40512,-1.43839,-1.40025,-1.42025,-1.39956,-1.40355,-1.37985,-1.37649,-1.3808,-1.43558,-1.41547,-1.401,-1.4121,-1.4102,-1.47337,-1.39959,-1.40023,-1.37997,-1.40895,-1.41174,-1.41048,-1.40997,-1.40455,-1.40415,-1.39451,-1.39429,-1.40491,-1.38915,-1.45801,-1.45967,-1.42346,-1.41276,-1.39194,-1.42878,-1.43031,-1.44296,-1.38244,-1.38315,-1.38309,-1.36712,-1.43578,-1.39353,-1.41218,-1.40534,-1.40539,-1.40451,-1.49757,-1.42314,-1.41991,-1.42641,-1.43125,-1.41649,-1.41493,-1.40948,-1.41453,-1.40826,-1.45153,-1.45264,-1.39094,-1.385
