CP001733.1,NC_015183.1,NC_018679.1,NC_017196.2,AAJM01,NC_008542.1,NC_002696.2,ATLH01,NZ_CP009976.1,ATLG01,NZ_CP009887.1,NC_002179.2,CP000312.1,NC_003910.7,NC_014230.1,AJKU01,CP002491.1,NC_012971.2,AE014075.1,NZ_CP009789.1,NC_015948.1,AFAO01,NZ_AP012544.1,NC_008054.1,NC_009004.1,NZ_CP009494.1,AZJX01,AZKB01,NC_004547.2,NC_007205.1,NC_005072.1,NC_007577.1,NC_008817.1,NC_007335.2,NC_005042.1,NC_008820.1,NC_005071.1,NC_008819.1,NC_017731.1,ASWV01,AZUG01,NC_012660.1,ANJD01,NC_014010.1,NC_008380.1,ATYQ01,NC_003911.12,NC_016810.1,NC_003197.1,NC_016856.1,NC_022569.1,NC_020528.1,NC_007712.1,NC_007795.1,CP000410.1,NC_003098.1,CP002888.1,NC_003888.3,JPOY01,NC_021058.1,NC_002754.1,ADXL01,NZ_CP006882.1,NC_009481.1,AAOK01,NC_005070.1,CP003184.1,NC_005835.1,NC_006461.1,AAZW01,NZ_CP009840.1
GU075905,0.2489,0.18158,0.26586,0.26691,0.36526,0.079822,0.077831,0.4154,0.41343,0.41216,0.4162,0.28252,0.39975,0.31959,0.30713,0.23923,0.35292,0.27815,0.27994,0.27751,0.20954,0.10933,0.25637,0.14481,0.32839,0.15745,0.27681,0.27438,0.27732,0.40324,0.37438,0.37996,0.37201,0.34161,0.3415,0.31931,0.30555,0.34265,0.26631,0.15589,0.15357,0.13581,0.11668,0.18678,0.17873,0.1789,0.099593,0.24183,0.24165,0.24103,0.24282,0.15895,0.26422,0.38498,0.27072,0.2703,0.31521,0.16638,0.12515,0.25308,0.22454,0.23372,0.26475,0.20923,0.25095,0.2921,0.38935,0.1095,0.10786,0.24907,0.28924
GU071101,0.25619,0.20984,0.27905,0.2879,0.38365,0.095568,0.10397,0.42985,0.4263,0.42484,0.43064,0.27796,0.39725,0.32611,0.33018,0.25363,0.36464,0.28511,0.28616,0.28492,0.20898,0.13316,0.2644,0.17216,0.3517,0.1802,0.28711,0.28317,0.27628,0.40541,0.37756,0.38626,0.37259,0.34598,0.34689,0.31221,0.30098,0.34662,0.26533,0.1903,0.18903,0.17297,0.15042,0.18205,0.20806,0.20864,0.13271,0.25232,0.25238,0.2519,0.25354,0.19048,0.28596,0.39226,0.29147,0.2911,0.33665,0.19027,0.15544,0.27227,0.24566,0.25729,0.28116,0.21881,0.2521,0.30528,0.38721,0.12931,0.12823,0.25208,0.28636
GU071099,0.28842,0.20003,0.30191,0.33342,0.42263,0.11038,0.11689,0.48086,0.47717,0.47575,0.4796,0.31289,0.42128,0.37105,0.35307,0.26723,0.41929,0.2867,0.28981,0.28753,0.22677,0.13533,0.28255,0.19172,0.41946,0.17089,0.35313,0.35124,0.29674,0.45116,0.42457,0.42877,0.41727,0.39078,0.38567,0.34225,0.33164,0.39688,0.29623,0.19104,0.18822,0.17022,0.15296,0.18475,0.2161,0.21705,0.11877,0.26826,0.26807,0.26751,0.2689,0.20628,0.30928,0.45813,0.34891,0.34859,0.39704,0.21944,0.15949,0.25148,0.23389,0.26117,0.29523,0.23682,0.27809,0.31652,0.41144,0.16672,0.16524,0.29129,0.30105
GU071100,0.21393,0.14875,0.24174,0.26315,0.35334,0.15581,0.18391,0.38116,0.37906,0.37779,0.38171,0.3093,0.43549,0.33655,0.3508,0.20416,0.30172,0.18809,0.18396,0.1864,0.22104,0.089829,0.17878,0.088407,0.30898,0.17641,0.19564,0.19554,0.21751,0.4128,0.46448,0.47175,0.45804,0.44605,0.44184,0.33971,0.33492,0.44861,0.26992,0.18526,0.18161,0.19738,0.16194,0.18122,0.16957,0.16921,0.17386,0.18196,0.18192,0.18121,0.18294,0.15283,0.22451,0.43679,0.28296,0.28267,0.30859,0.20862,0.20377,0.22959,0.22573,0.27557,0.3,0.24883,0.27885,0.32114,0.3407,0.1861,0.18876,0.25444,0.23097
AY939844,0.26768,0.19841,0.24673,0.2735,0.46356,0.17144,0.18413,0.50741,0.50131,0.49983,0.50521,0.32189,0.53408,0.38709,0.42471,0.29272,0.40485,0.30129,0.30462,0.30189,0.24013,0.15461,0.27669,0.2077,0.42271,0.21641,0.36955,0.37049,0.30089,0.5239,0.48715,0.48602,0.48004,0.43869,0.44205,0.36214,0.34783,0.43918,0.28143,0.2391,0.23714,0.22603,0.19804,0.20036,0.20179,0.20172,0.16383,0.2852,0.28559,0.28507,0.28671,0.20261,0.30196,0.5005,0.32641,0.32616,0.36838,0.26299,0.18361,0.29272,0.27644,0.28545,0.31878,0.25199,0.2905,0.35367,0.40671,0.19359,0.19229,0.24283,0.28642
GU071103,0.28732,0.25979,0.30913,0.3269,0.469,0.17641,0.19604,0.52517,0.51838,0.51755,0.52217,0.33608,0.51188,0.42493,0.41801,0.3353,0.45238,0.34311,0.34783,0.34517,0.27699,0.13253,0.34165,0.21418,0.45533,0.23054,0.40875,0.40518,0.35049,0.50407,0.48226,0.48173,0.46927,0.44338,0.44919,0.42329,0.40932,0.44272,0.34779,0.26589,0.26281,0.2418,0.20668,0.25345,0.27567,0.27584,0.18887,0.33963,0.33974,0.33958,0.34091,0.25473,0.38026,0.50087,0.37751,0.37736,0.44084,0.28454,0.20725,0.33474,0.31454,0.33999,0.37738,0.30845,0.35312,0.41318,0.43347,0.1809,0.17973,0.30422,0.35337
GU071102,0.17985,0.10998,0.18722,0.28663,0.42595,0.10467,0.13573,0.38396,0.38053,0.37983,0.38659,0.25337,0.46312,0.28282,0.34716,0.14121,0.34224,0.1259,0.1238,0.12361,0.14061,0.051923,0.12847,0.10024,0.29407,0.11332,0.21249,0.21131,0.11498,0.42296,0.45512,0.46503,0.44263,0.42039,0.43223,0.25598,0.24913,0.42571,0.20753,0.12336,0.11999,0.10723,0.063972,0.10039,0.1387,0.13961,0.081884,0.10306,0.10213,0.102,0.10302,0.12946,0.14713,0.47977,0.29126,0.29134,0.30135,0.17716,0.13138,0.22496,0.22189,0.20804,0.23123,0.16635,0.20444,0.26202,0.3614,0.12944,0.12979,0.17093,0.13819
AY940168,0.24803,0.14456,0.24449,0.29383,0.40369,0.11025,0.10065,0.44636,0.44038,0.43938,0.44495,0.30407,0.43938,0.33943,0.35298,0.24178,0.39059,0.26427,0.26738,0.2642,0.20627,0.088504,0.27263,0.1661,0.37263,0.15011,0.2998,0.29453,0.2634,0.40773,0.41379,0.41945,0.40911,0.37173,0.38657,0.29931,0.29062,0.3724,0.28502,0.16153,0.15948,0.13089,0.11283,0.14966,0.16777,0.16778,0.10973,0.24913,0.24911,0.24864,0.25001,0.15673,0.26663,0.4546,0.33089,0.33082,0.35485,0.17464,0.14028,0.2437,0.22892,0.22501,0.2553,0.20517,0.23802,0.28083,0.42374,0.13108,0.13098,0.23436,0.27265
GU071104,0.20396,0.17649,0.23159,0.2462,0.37817,0.16652,0.17975,0.39579,0.39147,0.39076,0.39592,0.32136,0.46619,0.33945,0.36209,0.19367,0.33788,0.19457,0.19505,0.19385,0.19304,0.03595,0.19464,0.097492,0.32942,0.1542,0.21262,0.21358,0.21565,0.4404,0.46081,0.46261,0.44834,0.43242,0.43057,0.31126,0.30343,0.43372,0.27799,0.18651,0.18335,0.18548,0.15312,0.20464,0.17855,0.17829,0.16756,0.18644,0.18624,0.18611,0.18759,0.1692,0.22712,0.45226,0.30295,0.3028,0.32877,0.20225,0.18169,0.24881,0.2427,0.25531,0.28412,0.22688,0.26204,0.30695,0.34973,0.17255,0.17374,0.21746,0.2319
JX296113,0.24739,0.17602,0.36655,0.20383,0.16745,0.043381,0.079356,0.12039,0.12027,0.12173,0.12268,0.11093,0.073622,0.28811,0.05787,0.25109,0.18295,0.29236,0.28824,0.29185,0.12775,0.17428,0.22102,0.082592,0.13804,0.10166,0.13435,0.12926,0.35494,0.078041,0.095656,0.092713,0.084524,0.1637,0.11671,0.19642,0.20128,0.15897,0.34353,0.11802,0.12068,0.20084,0.22025,0.24292,0.12857,0.12926,0.14028,0.28009,0.27974,0.27915,0.27986,0.098306,0.27857,0.17012,0.2154,0.21593,0.19006,0.051805,0.1682,0.15487,0.1446,0.16032,0.15488,0.18668,0.19836,0.13574,0.17217,0.038509,0.039501,0.35375,0.34967
DQ873690,0.23186,0.43839,0.25792,0.20251,0.20863,0.46165,0.53099,0.20543,0.20045,0.20073,0.20207,0.16248,0.23486,0.23673,0.17564,0.43078,0.14712,0.3419,0.3322,0.34211,0.38043,0.055374,0.20195,0.37198,0.15944,0.50688,0.15831,0.15567,0.29679,0.23591,0.23025,0.22117,0.20131,0.23378,0.25558,0.33653,0.33336,0.23386,0.1796,0.63518,0.63525,0.62496,0.57069,0.21952,0.49664,0.49694,0.4574,0.35328,0.35313,0.3525,0.35361,0.50065,0.41278,0.19028,0.13806,0.13812,0.14668,0.5858,0.37011,0.15216,0.15558,0.49319,0.4738,0.45008,0.41535,0.46044,0.19645,0.42666,0.4236,0.20204,0.25354
EU272036,0.22813,0.42076,0.2238,0.17913,0.20154,0.45161,0.53734,0.16637,0.16279,0.16313,0.164,0.16887,0.2325,0.20843,0.15678,0.42594,0.13883,0.32552,0.31379,0.32498,0.38593,0.037896,0.19115,0.3686,0.15074,0.51678,0.17449,0.17308,0.27013,0.22138,0.22323,0.21564,0.18773,0.2211,0.23744,0.33142,0.3282,0.22292,0.13846,0.62913,0.62848,0.61521,0.55669,0.19767,0.48962,0.48929,0.46109,0.33819,0.33769,0.33709,0.33793,0.5005,0.39163,0.18795,0.13258,0.13285,0.1478,0.6083,0.35245,0.15078,0.1624,0.49779,0.4744,0.44732,0.41349,0.45494,0.18263,0.4423,0.44009,0.17225,0.21615
EU272037,0.2392,0.43925,0.24154,0.19319,0.21841,0.45195,0.53194,0.2,0.19294,0.19454,0.19727,0.15633,0.25696,0.22858,0.17668,0.42066,0.16089,0.32953,0.31848,0.32846,0.38855,0.062293,0.19502,0.38711,0.18537,0.51053,0.17366,0.17227,0.27676,0.24371,0.24247,0.23625,0.21682,0.23605,0.23662,0.32482,0.32699,0.23537,0.17246,0.6326,0.6315,0.61379,0.54684,0.21601,0.49825,0.4985,0.46259,0.34021,0.33979,0.33916,0.34045,0.50831,0.40698,0.20786,0.1595,0.15952,0.1619,0.59484,0.36531,0.18339,0.18668,0.49102,0.46969,0.43584,0.40316,0.451,0.19581,0.43551,0.43232,0.18702,0.24515
JQ762257,0.23615,0.45684,0.22621,0.19522,0.20956,0.46767,0.55483,0.17013,0.1649,0.1652,0.16711,0.13584,0.23822,0.20033,0.16253,0.42379,0.13256,0.31791,0.30737,0.31809,0.38973,0.050439,0.19024,0.37057,0.15495,0.52419,0.16439,0.16214,0.27532,0.22338,0.21687,0.21198,0.18731,0.22075,0.2293,0.32692,0.32716,0.21937,0.14691,0.64049,0.63968,0.62485,0.5626,0.21515,0.51709,0.51694,0.47764,0.33365,0.33392,0.33308,0.33423,0.52507,0.40643,0.17723,0.15319,0.1532,0.14546,0.61198,0.38472,0.16255,0.17117,0.4998,0.47019,0.4446,0.40514,0.4511,0.16908,0.42911,0.4265,0.16998,0.22308
KF475786,0.23193,0.42142,0.22617,0.1759,0.20532,0.44574,0.52699,0.17966,0.17653,0.17588,0.17727,0.17153,0.2264,0.20534,0.16399,0.42032,0.15003,0.32858,0.31763,0.32803,0.38964,0.044269,0.18885,0.37352,0.15459,0.50803,0.17564,0.17373,0.27812,0.22083,0.22098,0.21206,0.18734,0.22125,0.23813,0.33128,0.32951,0.22248,0.15463,0.62427,0.62339,0.61619,0.55951,0.18759,0.482,0.48187,0.45328,0.34364,0.34325,0.34275,0.34377,0.49462,0.39258,0.18371,0.1516,0.15172,0.15066,0.58476,0.3498,0.15105,0.16017,0.49245,0.47054,0.44654,0.41166,0.44898,0.17964,0.43311,0.43002,0.17412,0.23256
KC862299,0.29405,0.36616,0.31671,0.22979,0.20328,0.23011,0.34884,0.24921,0.24973,0.24801,0.24994,0.18011,0.2756,0.24349,0.19085,0.45183,0.14668,0.44295,0.44237,0.44308,0.3806,0.15268,0.25559,0.38747,0.19226,0.3267,0.18608,0.18454,0.36753,0.19804,0.19637,0.19707,0.18256,0.17668,0.19156,0.27839,0.27709,0.17944,0.20864,0.46557,0.46744,0.47829,0.44873,0.21274,0.37852,0.37612,0.28259,0.44387,0.44433,0.4444,0.44434,0.37908,0.44931,0.22539,0.2745,0.27433,0.27476,0.39374,0.27192,0.25967,0.25879,0.32492,0.31638,0.33202,0.31666,0.31304,0.34167,0.37479,0.37117,0.2314,0.34019
KC862297,0.22373,0.2885,0.28774,0.25106,0.18312,0.079972,0.10228,0.17772,0.1798,0.18038,0.18163,0.12103,0.16521,0.16233,0.12571,0.29554,0.13239,0.27187,0.27589,0.27195,0.27227,0.1979,0.18604,0.132,0.16179,0.085708,0.080482,0.080608,0.30592,0.11273,0.086831,0.095937,0.099132,0.083429,0.071749,0.15116,0.15536,0.079187,0.23508,0.18373,0.1832,0.15409,0.23994,0.20342,0.20807,0.20663,0.16295,0.27166,0.26999,0.27076,0.27039,0.18896,0.27824,0.14175,0.26136,0.26143,0.23251,0.15022,0.22024,0.25022,0.24069,0.11007,0.1277,0.14847,0.16772,0.12344,0.24168,0.12044,0.11698,0.25147,0.26741
KC862301,0.27768,0.3574,0.30736,0.22078,0.20464,0.22615,0.33636,0.2378,0.23855,0.23636,0.23772,0.17073,0.2656,0.23435,0.18564,0.43694,0.13572,0.42207,0.42137,0.42224,0.37907,0.13891,0.24788,0.38245,0.1823,0.32427,0.18606,0.18293,0.3489,0.19308,0.19558,0.19765,0.18281,0.16673,0.17966,0.26318,0.26304,0.16858,0.18968,0.45745,0.45866,0.46692,0.43,0.19245,0.37218,0.36986,0.27227,0.42545,0.42588,0.42603,0.42607,0.36953,0.43538,0.21932,0.26691,0.26668,0.2593,0.39138,0.26457,0.25059,0.251,0.30361,0.29452,0.30751,0.2941,0.29479,0.33006,0.35921,0.35515,0.21887,0.31809
KC862300,0.20848,0.2833,0.28476,0.2203,0.16864,0.088144,0.11921,0.15999,0.16058,0.16067,0.1627,0.12482,0.16936,0.16914,0.12401,0.30615,0.11769,0.28704,0.29282,0.28747,0.27201,0.18873,0.17696,0.13078,0.15015,0.093976,0.075715,0.07587,0.31269,0.11115,0.090805,0.096529,0.10076,0.089761,0.075171,0.14729,0.15244,0.087682,0.23513,0.19983,0.19933,0.16602,0.25705,0.18776,0.20783,0.20575,0.17826,0.29131,0.28951,0.29029,0.29005,0.18944,0.28337,0.15506,0.24751,0.24742,0.23288,0.15229,0.21405,0.24939,0.23598,0.10965,0.12865,0.15445,0.16458,0.11847,0.24789,0.1164,0.11246,0.239,0.27144
KC862298,0.20998,0.2845,0.2929,0.23075,0.16007,0.089084,0.11229,0.15507,0.15613,0.15642,0.15817,0.11764,0.15458,0.17212,0.11238,0.29857,0.11459,0.28067,0.2867,0.28136,0.27305,0.19336,0.18262,0.13535,0.14508,0.096922,0.076151,0.0757,0.31587,0.091574,0.079469,0.084409,0.090819,0.086314,0.066578,0.14689,0.15196,0.084414,0.23555,0.19819,0.19792,0.17019,0.26502,0.20135,0.21001,0.20811,0.17429,0.28639,0.28432,0.28513,0.28478,0.19008,0.28481,0.13989,0.24674,0.24663,0.22663,0.1448,0.21595,0.24751,0.23504,0.10573,0.12174,0.15342,0.1603,0.10805,0.23883,0.11064,0.10707,0.24236,0.27425
FN594518,0.28708,0.34244,0.29163,0.18795,0.17273,0.27263,0.36054,0.18697,0.18772,0.18561,0.18842,0.12248,0.18795,0.24811,0.16661,0.33259,0.19298,0.33526,0.32754,0.33607,0.35466,0.064938,0.26149,0.29855,0.15585,0.38657,0.19614,0.19325,0.32669,0.18693,0.16666,0.18377,0.16819,0.19406,0.20158,0.28628,0.28228,0.19104,0.20756,0.41273,0.41224,0.45463,0.43057,0.1771,0.34091,0.33854,0.29664,0.30309,0.30323,0.30222,0.30309,0.34477,0.32889,0.19025,0.18183,0.18195,0.18443,0.41526,0.29593,0.17201,0.18213,0.32973,0.34617,0.3285,0.33333,0.34214,0.22455,0.28315,0.2802,0.25958,0.28527
KJ409772,0.31804,0.29945,0.34981,0.28325,0.26512,0.093812,0.1154,0.28364,0.28059,0.28147,0.2877,0.21663,0.26868,0.26223,0.23733,0.36484,0.22785,0.39704,0.39882,0.39601,0.24259,0.28608,0.23941,0.13965,0.27097,0.11061,0.18809,0.19014,0.42743,0.17288,0.12993,0.13858,0.12993,0.1463,0.14166,0.23481,0.23822,0.14494,0.34624,0.20206,0.20198,0.22786,0.29577,0.28614,0.23329,0.23192,0.19487,0.37248,0.37134,0.37145,0.37257,0.20283,0.36347,0.23481,0.36208,0.3623,0.36744,0.14544,0.26639,0.30299,0.28022,0.18163,0.18253,0.19331,0.21815,0.17703,0.31503,0.058265,0.056344,0.35203,0.39121
GU557055,0.27874,0.20501,0.33672,0.28372,0.35356,0.084801,0.063618,0.36526,0.36053,0.36282,0.36594,0.20779,0.37674,0.37486,0.29514,0.27808,0.38537,0.33562,0.34125,0.33392,0.24119,0.11547,0.22925,0.091879,0.3868,0.0618,0.20522,0.20077,0.34943,0.3037,0.28607,0.29481,0.30439,0.29827,0.27318,0.22711,0.22812,0.29964,0.37763,0.12366,0.12108,0.11511,0.15194,0.32694,0.13528,0.13355,0.13273,0.32172,0.32034,0.32027,0.32259,0.12472,0.3059,0.38623,0.3922,0.39216,0.39046,0.082488,0.19024,0.25427,0.23894,0.12573,0.13816,0.12013,0.157,0.14502,0.38653,0.10032,0.097816,0.33491,0.34697
KF614509,0.32189,0.59426,0.29186,0.25887,0.18904,0.42322,0.50898,0.21276,0.21042,0.20985,0.21168,0.15897,0.23366,0.24063,0.16905,0.50492,0.15229,0.42975,0.43018,0.43151,0.44737,0.068435,0.29885,0.39157,0.20308,0.43371,0.25239,0.24895,0.38273,0.21,0.16561,0.17781,0.16224,0.18091,0.19684,0.30998,0.30966,0.18017,0.22657,0.56828,0.56942,0.52675,0.53065,0.2791,0.61152,0.60989,0.46056,0.43352,0.43334,0.43353,0.43368,0.61588,0.45111,0.16965,0.21143,0.21121,0.2193,0.50135,0.45659,0.21266,0.22511,0.39303,0.38015,0.3684,0.35922,0.37157,0.29456,0.34383,0.3423,0.22153,0.34917
KM199770,0.2464,0.44416,0.29549,0.19543,0.15008,0.29935,0.33736,0.2317,0.23172,0.22933,0.23258,0.25652,0.1576,0.2373,0.16741,0.34864,0.16399,0.35307,0.34582,0.35328,0.31058,0.14701,0.26987,0.344,0.17142,0.34784,0.19473,0.19657,0.29432,0.17419,0.16452,0.15556,0.15178,0.17302,0.16266,0.32411,0.32152,0.16861,0.22576,0.37645,0.3792,0.37331,0.34917,0.27071,0.46629,0.4646,0.30884,0.32117,0.321,0.32109,0.32231,0.44455,0.32678,0.15382,0.22182,0.22178,0.2372,0.34908,0.30692,0.20987,0.22013,0.33859,0.35098,0.35912,0.37468,0.34667,0.279,0.23492,0.23583,0.23553,0.29069
KM581061,0.12834,0.41382,0.055431,0.083772,0.075936,0.40432,0.50571,0.071306,0.069299,0.069545,0.069638,0.063004,0.15239,0.067229,0.10907,0.33099,0.033601,0.24484,0.23518,0.24629,0.39278,-0.020019,0.16492,0.3901,0.088883,0.49465,0.10986,0.10969,0.19719,0.12435,0.11643,0.11375,0.1113,0.11309,0.13017,0.17273,0.16698,0.11371,0.023018,0.47279,0.47037,0.41792,0.43148,0.17874,0.44112,0.43967,0.51537,0.24797,0.2481,0.2478,0.24823,0.47572,0.25533,0.075189,0.072522,0.072528,0.034154,0.5356,0.42506,0.11947,0.14024,0.3145,0.28799,0.27242,0.22726,0.28261,0.14716,0.42906,0.42903,0.034471,0.13285
KC677662,0.24875,0.39966,0.31873,0.20658,0.16623,0.396,0.33903,0.19523,0.19436,0.19486,0.19678,0.1075,0.19415,0.2531,0.16647,0.47674,0.14624,0.41988,0.41381,0.42013,0.36148,0.092345,0.24471,0.23323,0.15751,0.37843,0.14714,0.14317,0.43789,0.19261,0.15968,0.16558,0.16575,0.17561,0.18832,0.23554,0.24426,0.17567,0.28112,0.41224,0.4117,0.41026,0.47476,0.27668,0.37674,0.37648,0.37767,0.41719,0.41669,0.41701,0.41772,0.37207,0.41217,0.1703,0.20454,0.20481,0.18879,0.37711,0.37542,0.18308,0.19141,0.31814,0.30412,0.30666,0.29153,0.28742,0.25856,0.26879,0.26579,0.25684,0.37848
KC911856,0.37374,0.40935,0.48384,0.2467,0.23348,0.28829,0.23853,0.27495,0.27699,0.2759,0.27618,0.25516,0.27419,0.44071,0.20684,0.53843,0.27146,0.58656,0.59843,0.58683,0.32999,0.10477,0.3529,0.30313,0.25967,0.29157,0.33718,0.32937,0.57734,0.27549,0.27557,0.28304,0.27377,0.29244,0.27613,0.38182,0.37442,0.29844,0.43425,0.37353,0.37318,0.39175,0.42146,0.34529,0.40397,0.40405,0.26565,0.58669,0.58477,0.58552,0.5874,0.38353,0.54745,0.27048,0.26842,0.26829,0.31269,0.26804,0.25526,0.2527,0.24411,0.35125,0.36275,0.38351,0.39116,0.34669,0.35726,0.12911,0.12917,0.42867,0.54707
KC911857,0.3743,0.40977,0.48448,0.24747,0.23447,0.2886,0.23901,0.27584,0.27782,0.27673,0.27708,0.25518,0.27418,0.44109,0.20755,0.53939,0.27191,0.58738,0.59926,0.58766,0.33041,0.10501,0.35274,0.30341,0.26015,0.29182,0.33745,0.32969,0.57806,0.27613,0.27601,0.28325,0.27389,0.29254,0.27631,0.3818,0.37443,0.29852,0.43435,0.37389,0.37357,0.39244,0.42221,0.34564,0.40436,0.40445,0.26599,0.58757,0.58565,0.58639,0.58827,0.38388,0.5481,0.27105,0.26827,0.26814,0.31266,0.26834,0.25568,0.25248,0.24379,0.35152,0.36312,0.38397,0.3914,0.34706,0.35778,0.12942,0.12946,0.4291,0.5475
KJ802832,0.22008,0.26798,0.29606,0.1931,0.26666,0.20218,0.16201,0.29044,0.28789,0.2856,0.29066,0.20245,0.27336,0.35034,0.23947,0.36964,0.30002,0.44346,0.45494,0.44409,0.20142,0.11199,0.27019,0.24369,0.32389,0.11771,0.28188,0.27931,0.3773,0.31814,0.25498,0.25187,0.24756,0.25638,0.26458,0.21966,0.2138,0.26583,0.32691,0.25523,0.25498,0.23716,0.26861,0.24102,0.23915,0.23621,0.20152,0.43513,0.43349,0.43405,0.43539,0.24418,0.35728,0.33496,0.24234,0.24229,0.27816,0.15975,0.13833,0.19406,0.1867,0.17244,0.18681,0.20196,0.22229,0.19972,0.27568,0.12335,0.12051,0.23875,0.37204
AB426868,0.4267,0.37807,0.52412,0.29328,0.28666,0.16147,0.15392,0.35613,0.35684,0.35659,0.35906,0.29323,0.26147,0.45287,0.24582,0.51498,0.33189,0.60954,0.62013,0.6086,0.33641,0.22371,0.3731,0.20537,0.31734,0.15769,0.3338,0.33041,0.59142,0.25974,0.28402,0.29735,0.28091,0.31305,0.28557,0.37427,0.37545,0.31176,0.47131,0.26244,0.26258,0.29989,0.36479,0.34441,0.31094,0.30943,0.16304,0.58871,0.58583,0.58723,0.59164,0.29397,0.52039,0.30626,0.32568,0.32539,0.36395,0.16814,0.20345,0.30046,0.27954,0.28659,0.29454,0.32042,0.34145,0.27551,0.38971,0.13037,0.13052,0.46881,0.56925
AB362338,0.42601,0.37771,0.52331,0.29293,0.28599,0.1605,0.15338,0.35544,0.35617,0.35591,0.35834,0.2933,0.26058,0.45197,0.24553,0.51449,0.33136,0.60913,0.61974,0.60813,0.33577,0.22447,0.37278,0.2049,0.31622,0.15674,0.33296,0.32963,0.59095,0.25916,0.28217,0.29526,0.2791,0.3117,0.28445,0.37398,0.37518,0.31042,0.4708,0.2619,0.26205,0.29923,0.36422,0.34432,0.3105,0.30898,0.1626,0.58828,0.58539,0.5868,0.5912,0.29339,0.51984,0.30556,0.32467,0.32437,0.36314,0.16715,0.20322,0.29967,0.27891,0.28637,0.29444,0.32051,0.3416,0.2754,0.38873,0.12954,0.12972,0.46821,0.56871
JQ965645,0.4083,0.4361,0.51632,0.31206,0.25944,0.27218,0.26002,0.32726,0.32777,0.3284,0.33242,0.26836,0.24507,0.40854,0.28738,0.59053,0.26877,0.666,0.66433,0.66453,0.32737,0.17453,0.39605,0.32214,0.23271,0.25206,0.32743,0.32479,0.59713,0.22741,0.24291,0.26033,0.24515,0.26614,0.27671,0.39266,0.39836,0.26392,0.43171,0.34838,0.34718,0.40351,0.46406,0.37409,0.4074,0.40704,0.2416,0.64705,0.64531,0.64591,0.64696,0.39729,0.55402,0.3028,0.22832,0.22803,0.25499,0.27991,0.27779,0.31159,0.30119,0.36894,0.39063,0.39242,0.40755,0.36139,0.36476,0.17615,0.17536,0.48333,0.53646
KJ000058,0.25231,0.22431,0.34995,0.26419,0.39211,0.16276,0.20384,0.46992,0.46356,0.46353,0.47044,0.2506,0.49372,0.362,0.42027,0.32449,0.35398,0.30571,0.30768,0.30592,0.32718,0.084971,0.22194,0.24762,0.49085,0.21443,0.30781,0.31666,0.25375,0.43366,0.40877,0.40185,0.3841,0.3415,0.36817,0.22904,0.22408,0.34238,0.27067,0.23018,0.22773,0.233,0.21072,0.17828,0.23827,0.23756,0.15746,0.29876,0.29863,0.29865,0.30079,0.23359,0.29943,0.48606,0.40374,0.40377,0.42519,0.26134,0.19015,0.30521,0.30837,0.22048,0.21512,0.17491,0.18988,0.22476,0.4046,0.25695,0.25544,0.3043,0.28146
AB102868,0.39181,0.32299,0.52322,0.29811,0.2989,0.16891,0.11497,0.36062,0.36083,0.36129,0.36466,0.24715,0.28191,0.45936,0.25617,0.50602,0.32986,0.59585,0.60678,0.59523,0.32315,0.16489,0.36319,0.17802,0.30622,0.14671,0.30588,0.30367,0.57515,0.24927,0.29438,0.30377,0.29648,0.31264,0.29955,0.33688,0.34161,0.3124,0.46783,0.23531,0.23397,0.27565,0.33563,0.32158,0.27027,0.26979,0.14747,0.57764,0.57473,0.57558,0.58243,0.26171,0.49754,0.32425,0.2927,0.29213,0.32655,0.16094,0.19871,0.27075,0.25199,0.2451,0.25992,0.27262,0.30178,0.2368,0.40205,0.10148,0.10036,0.47429,0.56353
AF448724,0.37151,0.64355,0.38113,0.2533,0.1662,0.49265,0.5266,0.25135,0.25115,0.24958,0.25348,0.20128,0.19355,0.31221,0.2403,0.50754,0.18524,0.42764,0.42618,0.42868,0.42187,0.078532,0.34482,0.33398,0.1862,0.51832,0.25777,0.25471,0.43126,0.21205,0.15927,0.17309,0.15372,0.1705,0.19334,0.3558,0.35968,0.17272,0.29591,0.53079,0.53246,0.50728,0.52186,0.33376,0.67811,0.67822,0.50544,0.44293,0.44235,0.44166,0.44276,0.68176,0.50617,0.17499,0.24516,0.24505,0.26777,0.47647,0.50972,0.25431,0.2726,0.45688,0.43442,0.42639,0.41251,0.41707,0.31512,0.2936,0.294,0.31584,0.3638
AP009146,0.47268,0.50076,0.54815,0.30295,0.24778,0.25599,0.2686,0.31061,0.30927,0.30919,0.31401,0.25488,0.1955,0.46998,0.22326,0.56731,0.29391,0.5741,0.57928,0.57308,0.41092,0.20079,0.40217,0.21655,0.28227,0.27906,0.29733,0.29511,0.62948,0.2246,0.23976,0.24102,0.23652,0.26198,0.24188,0.38432,0.38502,0.26478,0.50402,0.36716,0.36651,0.41328,0.46697,0.44865,0.4409,0.44051,0.33614,0.58981,0.58761,0.58786,0.58932,0.40464,0.6305,0.26214,0.36011,0.36015,0.38321,0.26943,0.35603,0.28731,0.29451,0.35755,0.37897,0.41486,0.42014,0.3661,0.35825,0.18816,0.18656,0.48547,0.60029
